Mois;CSP;Salaire;NbEnfant;SoldeCCP
juillet;cadre et profession intellectuelles sup;24206;2;235
aout;artisans, commercants, chefs d'entreprise;23641;0;237
septembre;cadre et profession intellectuelles sup;29423;1;122
octobre;cadre et profession intellectuelles sup;28639;2;142
novembre;artisans, commercants, chefs d'entreprise;24591;2;181
decembre;cadre et profession intellectuelles sup;31084;1;11
janvier;artisans, commercants, chefs d'entreprise;26477;2;121
fevrier;artisans, commercants, chefs d'entreprise;28745;1;249
mars;cadre et profession intellectuelles sup;31808;2;5
avril;cadre et profession intellectuelles sup;30978;2;75
mai;cadre et profession intellectuelles sup;31090;1;169
juin;artisans, commercants, chefs d'entreprise;23938;0;237
juillet;cadre et profession intellectuelles sup;30601;1;218
aout;cadre et profession intellectuelles sup;33165;2;69
septembre;cadre et profession intellectuelles sup;29427;0;84
octobre;artisans, commercants, chefs d'entreprise;29663;1;206
novembre;cadre et profession intellectuelles sup;28001;2;148
decembre;artisans, commercants, chefs d'entreprise;34783;0;24
janvier;artisans, commercants, chefs d'entreprise;34878;1;30
fevrier;cadre et profession intellectuelles sup;23401;1;70
mars;artisans, commercants, chefs d'entreprise;31947;2;32
avril;artisans, commercants, chefs d'entreprise;32327;1;163
mai;cadre et profession intellectuelles sup;25801;1;162
juin;artisans, commercants, chefs d'entreprise;28261;2;66
juillet;artisans, commercants, chefs d'entreprise;28535;1;69
aout;cadre et profession intellectuelles sup;29075;2;51
septembre;cadre et profession intellectuelles sup;33559;2;69
octobre;cadre et profession intellectuelles sup;28191;1;161
novembre;artisans, commercants, chefs d'entreprise;28211;2;193
decembre;cadre et profession intellectuelles sup;29879;2;150
janvier;artisans, commercants, chefs d'entreprise;25093;0;111
fevrier;artisans, commercants, chefs d'entreprise;29617;1;185
mars;artisans, commercants, chefs d'entreprise;28880;2;173
avril;artisans, commercants, chefs d'entreprise;29751;0;237
mai;artisans, commercants, chefs d'entreprise;30702;1;2
juin;artisans, commercants, chefs d'entreprise;33372;0;154
juillet;artisans, commercants, chefs d'entreprise;27674;2;27
aout;artisans, commercants, chefs d'entreprise;25532;1;155
septembre;artisans, commercants, chefs d'entreprise;30158;1;187
octobre;artisans, commercants, chefs d'entreprise;23636;2;59
novembre;cadre et profession intellectuelles sup;25221;2;166
decembre;cadre et profession intellectuelles sup;29039;2;249
janvier;cadre et profession intellectuelles sup;27250;2;25
fevrier;cadre et profession intellectuelles sup;26298;1;96
mars;artisans, commercants, chefs d'entreprise;28934;2;45
avril;artisans, commercants, chefs d'entreprise;25193;0;86
mai;cadre et profession intellectuelles sup;31989;1;52
juin;cadre et profession intellectuelles sup;26160;1;81
juillet;cadre et profession intellectuelles sup;24778;0;87
aout;cadre et profession intellectuelles sup;25714;1;65
septembre;cadre et profession intellectuelles sup;26482;2;1
octobre;cadre et profession intellectuelles sup;34591;2;10
novembre;cadre et profession intellectuelles sup;25738;2;63
decembre;cadre et profession intellectuelles sup;25914;2;188
janvier;cadre et profession intellectuelles sup;30775;0;139
fevrier;cadre et profession intellectuelles sup;33921;0;78
mars;artisans, commercants, chefs d'entreprise;31536;0;226
avril;cadre et profession intellectuelles sup;29807;0;116
mai;cadre et profession intellectuelles sup;25960;0;114
juin;cadre et profession intellectuelles sup;27008;2;7
juillet;artisans, commercants, chefs d'entreprise;28938;1;235
aout;artisans, commercants, chefs d'entreprise;25077;2;33
septembre;artisans, commercants, chefs d'entreprise;25304;1;70
octobre;cadre et profession intellectuelles sup;24931;1;112
novembre;artisans, commercants, chefs d'entreprise;34651;1;245
decembre;cadre et profession intellectuelles sup;32290;0;246
janvier;artisans, commercants, chefs d'entreprise;23614;0;166
fevrier;artisans, commercants, chefs d'entreprise;24513;1;248
mars;artisans, commercants, chefs d'entreprise;25157;1;193
avril;artisans, commercants, chefs d'entreprise;26150;2;244
mai;cadre et profession intellectuelles sup;28119;2;136
juin;artisans, commercants, chefs d'entreprise;25948;0;219
juillet;cadre et profession intellectuelles sup;33943;0;70
aout;cadre et profession intellectuelles sup;30255;0;17
septembre;artisans, commercants, chefs d'entreprise;29380;0;129
octobre;artisans, commercants, chefs d'entreprise;33139;0;212
novembre;artisans, commercants, chefs d'entreprise;30711;0;58
decembre;cadre et profession intellectuelles sup;28032;1;120
janvier;artisans, commercants, chefs d'entreprise;29066;0;120
fevrier;cadre et profession intellectuelles sup;30592;2;19
mars;artisans, commercants, chefs d'entreprise;33949;0;215
avril;artisans, commercants, chefs d'entreprise;26258;1;209
mai;artisans, commercants, chefs d'entreprise;28803;2;122
juin;artisans, commercants, chefs d'entreprise;26922;2;187
juillet;artisans, commercants, chefs d'entreprise;32091;1;149
aout;cadre et profession intellectuelles sup;31662;1;237
septembre;cadre et profession intellectuelles sup;32874;1;201
octobre;artisans, commercants, chefs d'entreprise;29208;0;6
novembre;artisans, commercants, chefs d'entreprise;34389;1;42
decembre;cadre et profession intellectuelles sup;33326;2;70
janvier;cadre et profession intellectuelles sup;25847;0;232
fevrier;artisans, commercants, chefs d'entreprise;32597;1;24
mars;artisans, commercants, chefs d'entreprise;27023;2;250
avril;cadre et profession intellectuelles sup;33247;0;187
mai;artisans, commercants, chefs d'entreprise;26749;0;128
juin;artisans, commercants, chefs d'entreprise;32241;0;207
juillet;cadre et profession intellectuelles sup;30216;0;145
aout;artisans, commercants, chefs d'entreprise;26295;1;50
septembre;cadre et profession intellectuelles sup;24081;1;245
octobre;artisans, commercants, chefs d'entreprise;30615;1;155
novembre;artisans, commercants, chefs d'entreprise;29486;0;76
decembre;cadre et profession intellectuelles sup;30709;2;70
janvier;artisans, commercants, chefs d'entreprise;23390;2;151
fevrier;cadre et profession intellectuelles sup;26709;0;95
mars;artisans, commercants, chefs d'entreprise;32062;0;84
avril;cadre et profession intellectuelles sup;34080;2;248
mai;artisans, commercants, chefs d'entreprise;28324;2;156
juin;cadre et profession intellectuelles sup;28035;1;249
juillet;artisans, commercants, chefs d'entreprise;30677;1;112
aout;cadre et profession intellectuelles sup;27466;2;125
septembre;artisans, commercants, chefs d'entreprise;31204;1;73
octobre;cadre et profession intellectuelles sup;27797;1;138
novembre;artisans, commercants, chefs d'entreprise;28705;2;194
decembre;artisans, commercants, chefs d'entreprise;28927;2;125
janvier;artisans, commercants, chefs d'entreprise;24654;1;189
fevrier;artisans, commercants, chefs d'entreprise;34107;0;24
mars;artisans, commercants, chefs d'entreprise;28669;1;188
avril;artisans, commercants, chefs d'entreprise;28390;2;93
mai;cadre et profession intellectuelles sup;27191;2;75
juin;cadre et profession intellectuelles sup;27625;2;158
juillet;cadre et profession intellectuelles sup;26201;1;64
aout;artisans, commercants, chefs d'entreprise;25340;2;156
septembre;artisans, commercants, chefs d'entreprise;28842;1;45
octobre;artisans, commercants, chefs d'entreprise;33112;1;74
novembre;cadre et profession intellectuelles sup;28542;1;65
decembre;cadre et profession intellectuelles sup;23076;0;214
janvier;artisans, commercants, chefs d'entreprise;27139;1;168
fevrier;cadre et profession intellectuelles sup;30533;1;211
mars;artisans, commercants, chefs d'entreprise;29457;0;145
avril;artisans, commercants, chefs d'entreprise;29821;1;22
mai;cadre et profession intellectuelles sup;29034;0;191
juin;cadre et profession intellectuelles sup;31890;2;5
juillet;artisans, commercants, chefs d'entreprise;25577;0;220
aout;artisans, commercants, chefs d'entreprise;27103;2;76
septembre;cadre et profession intellectuelles sup;26687;0;55
octobre;artisans, commercants, chefs d'entreprise;28826;1;11
novembre;artisans, commercants, chefs d'entreprise;34464;0;208
decembre;artisans, commercants, chefs d'entreprise;33104;0;87
janvier;artisans, commercants, chefs d'entreprise;26487;2;95
fevrier;artisans, commercants, chefs d'entreprise;33425;0;17
mars;artisans, commercants, chefs d'entreprise;32650;0;29
avril;cadre et profession intellectuelles sup;30083;2;60
mai;artisans, commercants, chefs d'entreprise;30181;2;75
juin;artisans, commercants, chefs d'entreprise;34833;2;182
juillet;artisans, commercants, chefs d'entreprise;28611;1;119
aout;cadre et profession intellectuelles sup;34519;1;103
septembre;cadre et profession intellectuelles sup;27147;0;150
octobre;cadre et profession intellectuelles sup;23301;1;101
novembre;artisans, commercants, chefs d'entreprise;34452;0;144
decembre;artisans, commercants, chefs d'entreprise;24045;0;68
janvier;artisans, commercants, chefs d'entreprise;33919;0;25
fevrier;artisans, commercants, chefs d'entreprise;24886;0;140
mars;artisans, commercants, chefs d'entreprise;25603;1;246
avril;cadre et profession intellectuelles sup;23319;0;156
mai;artisans, commercants, chefs d'entreprise;32272;1;166
juin;artisans, commercants, chefs d'entreprise;29995;1;218
juillet;artisans, commercants, chefs d'entreprise;31507;0;29
aout;cadre et profession intellectuelles sup;23172;1;157
septembre;cadre et profession intellectuelles sup;26382;2;230
octobre;artisans, commercants, chefs d'entreprise;34143;0;178
novembre;artisans, commercants, chefs d'entreprise;32297;0;191
decembre;cadre et profession intellectuelles sup;25315;0;137
janvier;cadre et profession intellectuelles sup;26983;2;106
fevrier;cadre et profession intellectuelles sup;28633;2;38
mars;cadre et profession intellectuelles sup;28040;0;240
avril;cadre et profession intellectuelles sup;29369;0;10
mai;cadre et profession intellectuelles sup;26581;0;48
juin;artisans, commercants, chefs d'entreprise;26558;2;44
juillet;cadre et profession intellectuelles sup;32354;0;155
aout;cadre et profession intellectuelles sup;33905;2;50
septembre;artisans, commercants, chefs d'entreprise;27407;2;11
octobre;cadre et profession intellectuelles sup;30241;2;197
novembre;artisans, commercants, chefs d'entreprise;27708;2;210
decembre;cadre et profession intellectuelles sup;23879;1;16
janvier;artisans, commercants, chefs d'entreprise;26677;2;129
fevrier;cadre et profession intellectuelles sup;25300;2;175
mars;artisans, commercants, chefs d'entreprise;24661;1;88
avril;cadre et profession intellectuelles sup;28898;1;216
mai;artisans, commercants, chefs d'entreprise;24527;1;76
juin;cadre et profession intellectuelles sup;24809;0;217
juillet;artisans, commercants, chefs d'entreprise;24968;1;11
aout;cadre et profession intellectuelles sup;33094;1;5
septembre;cadre et profession intellectuelles sup;26116;2;42
octobre;cadre et profession intellectuelles sup;24193;1;20
novembre;artisans, commercants, chefs d'entreprise;30578;0;228
decembre;artisans, commercants, chefs d'entreprise;29722;2;47
janvier;cadre et profession intellectuelles sup;26474;0;231
fevrier;artisans, commercants, chefs d'entreprise;24242;2;83
mars;artisans, commercants, chefs d'entreprise;30723;0;167
avril;artisans, commercants, chefs d'entreprise;28929;1;38
mai;cadre et profession intellectuelles sup;26766;2;61
juin;cadre et profession intellectuelles sup;25372;1;43
juillet;cadre et profession intellectuelles sup;25896;1;20
aout;cadre et profession intellectuelles sup;34633;1;210
septembre;artisans, commercants, chefs d'entreprise;25671;2;9
octobre;artisans, commercants, chefs d'entreprise;32255;1;249
novembre;artisans, commercants, chefs d'entreprise;34327;0;57
decembre;artisans, commercants, chefs d'entreprise;33193;1;32
janvier;cadre et profession intellectuelles sup;33011;1;218
fevrier;cadre et profession intellectuelles sup;28920;2;19
mars;cadre et profession intellectuelles sup;27365;2;45
avril;cadre et profession intellectuelles sup;23522;2;18
mai;cadre et profession intellectuelles sup;27170;0;138
juin;artisans, commercants, chefs d'entreprise;33426;0;12
juillet;cadre et profession intellectuelles sup;28799;2;193
aout;artisans, commercants, chefs d'entreprise;30928;2;38
septembre;cadre et profession intellectuelles sup;34208;0;91
octobre;artisans, commercants, chefs d'entreprise;29801;2;249
novembre;artisans, commercants, chefs d'entreprise;25632;1;220
decembre;artisans, commercants, chefs d'entreprise;25545;2;49
janvier;artisans, commercants, chefs d'entreprise;34395;0;29
fevrier;cadre et profession intellectuelles sup;28527;0;131
mars;artisans, commercants, chefs d'entreprise;23959;2;108
avril;artisans, commercants, chefs d'entreprise;32778;1;167
mai;cadre et profession intellectuelles sup;31921;1;144
juin;cadre et profession intellectuelles sup;26879;1;192
juillet;artisans, commercants, chefs d'entreprise;26201;1;137
aout;cadre et profession intellectuelles sup;33221;2;165
septembre;cadre et profession intellectuelles sup;23026;2;57
octobre;artisans, commercants, chefs d'entreprise;29515;1;246
novembre;artisans, commercants, chefs d'entreprise;31103;1;13
decembre;cadre et profession intellectuelles sup;24828;0;162
janvier;artisans, commercants, chefs d'entreprise;32021;0;169
fevrier;artisans, commercants, chefs d'entreprise;23937;1;144
mars;cadre et profession intellectuelles sup;30319;0;91
avril;artisans, commercants, chefs d'entreprise;24531;0;83
mai;cadre et profession intellectuelles sup;34396;2;179
juin;artisans, commercants, chefs d'entreprise;28931;0;36
juillet;cadre et profession intellectuelles sup;30044;1;17
aout;cadre et profession intellectuelles sup;28575;1;77
septembre;cadre et profession intellectuelles sup;24221;2;190
octobre;artisans, commercants, chefs d'entreprise;25070;1;18
novembre;cadre et profession intellectuelles sup;34063;1;212
decembre;artisans, commercants, chefs d'entreprise;33645;0;240
janvier;cadre et profession intellectuelles sup;34962;2;22
fevrier;cadre et profession intellectuelles sup;23476;2;125
mars;artisans, commercants, chefs d'entreprise;32042;0;137
avril;artisans, commercants, chefs d'entreprise;30866;2;215
mai;artisans, commercants, chefs d'entreprise;24090;0;187
juin;artisans, commercants, chefs d'entreprise;24379;1;230
juillet;artisans, commercants, chefs d'entreprise;32320;1;235
aout;artisans, commercants, chefs d'entreprise;23777;0;175
septembre;artisans, commercants, chefs d'entreprise;34945;1;182
octobre;cadre et profession intellectuelles sup;23510;2;112
novembre;cadre et profession intellectuelles sup;29635;0;156
decembre;artisans, commercants, chefs d'entreprise;34011;1;37
janvier;artisans, commercants, chefs d'entreprise;30720;1;38
fevrier;artisans, commercants, chefs d'entreprise;28385;2;131
mars;artisans, commercants, chefs d'entreprise;28702;2;227
avril;artisans, commercants, chefs d'entreprise;26913;0;231
mai;cadre et profession intellectuelles sup;23777;2;243
juin;cadre et profession intellectuelles sup;23883;2;171
juillet;artisans, commercants, chefs d'entreprise;25889;2;176
aout;artisans, commercants, chefs d'entreprise;28737;0;37
septembre;artisans, commercants, chefs d'entreprise;24318;0;11
octobre;artisans, commercants, chefs d'entreprise;30338;0;97
novembre;artisans, commercants, chefs d'entreprise;31798;0;240
decembre;artisans, commercants, chefs d'entreprise;33158;1;17
janvier;artisans, commercants, chefs d'entreprise;27376;2;88
fevrier;cadre et profession intellectuelles sup;23444;0;35
mars;artisans, commercants, chefs d'entreprise;24718;1;74
avril;cadre et profession intellectuelles sup;26459;1;212
mai;cadre et profession intellectuelles sup;33817;2;13
juin;cadre et profession intellectuelles sup;24221;1;249
juillet;cadre et profession intellectuelles sup;24921;1;6
aout;artisans, commercants, chefs d'entreprise;32690;1;118
septembre;artisans, commercants, chefs d'entreprise;24156;0;101
octobre;cadre et profession intellectuelles sup;25366;0;171
novembre;artisans, commercants, chefs d'entreprise;28711;1;33
decembre;artisans, commercants, chefs d'entreprise;33360;0;121
janvier;artisans, commercants, chefs d'entreprise;31361;1;244
fevrier;artisans, commercants, chefs d'entreprise;32196;2;38
mars;cadre et profession intellectuelles sup;26482;2;42
avril;artisans, commercants, chefs d'entreprise;30251;1;227
mai;cadre et profession intellectuelles sup;27704;0;1
juin;artisans, commercants, chefs d'entreprise;23669;2;1
juillet;cadre et profession intellectuelles sup;26601;2;52
aout;cadre et profession intellectuelles sup;33060;0;166
septembre;cadre et profession intellectuelles sup;25456;2;66
octobre;artisans, commercants, chefs d'entreprise;24922;2;127
novembre;cadre et profession intellectuelles sup;27109;2;123
decembre;cadre et profession intellectuelles sup;28250;2;231
janvier;artisans, commercants, chefs d'entreprise;29978;2;144
fevrier;artisans, commercants, chefs d'entreprise;29869;0;164
mars;artisans, commercants, chefs d'entreprise;32871;2;57
avril;cadre et profession intellectuelles sup;27147;1;164
mai;artisans, commercants, chefs d'entreprise;34594;2;32
juin;cadre et profession intellectuelles sup;23499;0;57
juillet;cadre et profession intellectuelles sup;30745;0;215
aout;artisans, commercants, chefs d'entreprise;24359;0;33
septembre;cadre et profession intellectuelles sup;27408;1;32
octobre;cadre et profession intellectuelles sup;30419;2;193
novembre;artisans, commercants, chefs d'entreprise;24087;2;126
decembre;artisans, commercants, chefs d'entreprise;26896;1;211
janvier;cadre et profession intellectuelles sup;32950;0;76
fevrier;artisans, commercants, chefs d'entreprise;27704;2;242
mars;cadre et profession intellectuelles sup;30496;0;171
avril;artisans, commercants, chefs d'entreprise;26065;0;16
mai;cadre et profession intellectuelles sup;23788;0;195
juin;cadre et profession intellectuelles sup;25249;2;19
juillet;cadre et profession intellectuelles sup;29800;2;189
aout;artisans, commercants, chefs d'entreprise;32354;1;214
septembre;artisans, commercants, chefs d'entreprise;32051;2;193
octobre;cadre et profession intellectuelles sup;31007;0;137
novembre;cadre et profession intellectuelles sup;34433;1;219
decembre;artisans, commercants, chefs d'entreprise;28814;2;85
janvier;cadre et profession intellectuelles sup;30795;2;15
fevrier;cadre et profession intellectuelles sup;34019;0;132
mars;artisans, commercants, chefs d'entreprise;32921;1;116
avril;artisans, commercants, chefs d'entreprise;26757;2;52
mai;cadre et profession intellectuelles sup;25867;1;53
juin;cadre et profession intellectuelles sup;34575;0;151
juillet;cadre et profession intellectuelles sup;33708;1;239
aout;artisans, commercants, chefs d'entreprise;24851;1;4
septembre;cadre et profession intellectuelles sup;24409;0;18
octobre;cadre et profession intellectuelles sup;26699;2;27
novembre;cadre et profession intellectuelles sup;25517;2;192
decembre;cadre et profession intellectuelles sup;32449;0;61
janvier;cadre et profession intellectuelles sup;28121;1;116
fevrier;artisans, commercants, chefs d'entreprise;30324;0;73
mars;cadre et profession intellectuelles sup;31018;0;141
avril;artisans, commercants, chefs d'entreprise;33978;1;93
mai;artisans, commercants, chefs d'entreprise;28640;2;82
juin;artisans, commercants, chefs d'entreprise;26071;2;114
juillet;artisans, commercants, chefs d'entreprise;25565;1;70
aout;artisans, commercants, chefs d'entreprise;23675;1;195
septembre;artisans, commercants, chefs d'entreprise;24582;0;170
octobre;cadre et profession intellectuelles sup;34381;1;223
novembre;artisans, commercants, chefs d'entreprise;33244;0;61
decembre;artisans, commercants, chefs d'entreprise;29080;2;247
janvier;artisans, commercants, chefs d'entreprise;32572;0;52
fevrier;artisans, commercants, chefs d'entreprise;32777;2;60
mars;artisans, commercants, chefs d'entreprise;34071;2;250
avril;artisans, commercants, chefs d'entreprise;24853;0;90
mai;cadre et profession intellectuelles sup;29612;1;163
juin;artisans, commercants, chefs d'entreprise;25056;1;120
juillet;cadre et profession intellectuelles sup;25915;1;152
aout;artisans, commercants, chefs d'entreprise;25285;1;137
septembre;cadre et profession intellectuelles sup;24047;1;137
octobre;cadre et profession intellectuelles sup;26501;0;68
novembre;cadre et profession intellectuelles sup;32417;0;206
decembre;artisans, commercants, chefs d'entreprise;34635;2;66
janvier;cadre et profession intellectuelles sup;24826;2;102
fevrier;cadre et profession intellectuelles sup;33141;2;54
mars;artisans, commercants, chefs d'entreprise;26345;0;66
avril;artisans, commercants, chefs d'entreprise;32491;2;136
mai;cadre et profession intellectuelles sup;34348;1;77
juin;artisans, commercants, chefs d'entreprise;29293;0;97
juillet;cadre et profession intellectuelles sup;31083;0;148
aout;artisans, commercants, chefs d'entreprise;30239;0;208
septembre;artisans, commercants, chefs d'entreprise;27406;2;170
octobre;artisans, commercants, chefs d'entreprise;28382;2;247
novembre;artisans, commercants, chefs d'entreprise;32280;0;186
decembre;cadre et profession intellectuelles sup;26292;1;193
janvier;cadre et profession intellectuelles sup;30642;2;184
fevrier;artisans, commercants, chefs d'entreprise;23793;0;170
mars;artisans, commercants, chefs d'entreprise;28448;2;72
avril;cadre et profession intellectuelles sup;33223;0;205
mai;cadre et profession intellectuelles sup;28886;0;32
juin;cadre et profession intellectuelles sup;29359;1;190
juillet;artisans, commercants, chefs d'entreprise;27693;2;60
aout;cadre et profession intellectuelles sup;23893;1;191
septembre;artisans, commercants, chefs d'entreprise;28958;2;69
octobre;cadre et profession intellectuelles sup;32179;1;195
novembre;cadre et profession intellectuelles sup;23317;0;92
decembre;artisans, commercants, chefs d'entreprise;25727;2;169
janvier;artisans, commercants, chefs d'entreprise;31433;0;149
fevrier;cadre et profession intellectuelles sup;23619;2;117
mars;artisans, commercants, chefs d'entreprise;28613;1;35
avril;artisans, commercants, chefs d'entreprise;33672;0;223
mai;artisans, commercants, chefs d'entreprise;24798;1;232
juin;cadre et profession intellectuelles sup;32144;2;229
juillet;cadre et profession intellectuelles sup;28446;2;119
aout;cadre et profession intellectuelles sup;29977;0;1
septembre;cadre et profession intellectuelles sup;34140;2;189
octobre;artisans, commercants, chefs d'entreprise;25737;2;139
novembre;artisans, commercants, chefs d'entreprise;34423;0;88
decembre;cadre et profession intellectuelles sup;23154;0;148
janvier;cadre et profession intellectuelles sup;30548;0;40
fevrier;cadre et profession intellectuelles sup;23097;0;37
mars;artisans, commercants, chefs d'entreprise;30796;0;226
avril;cadre et profession intellectuelles sup;25418;1;9
mai;cadre et profession intellectuelles sup;31191;2;191
juin;cadre et profession intellectuelles sup;32084;2;209
juillet;artisans, commercants, chefs d'entreprise;26022;1;5
aout;artisans, commercants, chefs d'entreprise;32073;1;108
septembre;artisans, commercants, chefs d'entreprise;25221;2;55
octobre;cadre et profession intellectuelles sup;25891;2;20
novembre;cadre et profession intellectuelles sup;23020;2;230
decembre;cadre et profession intellectuelles sup;32308;0;36
janvier;artisans, commercants, chefs d'entreprise;26351;2;8
fevrier;cadre et profession intellectuelles sup;26020;1;225
mars;cadre et profession intellectuelles sup;33600;0;221
avril;cadre et profession intellectuelles sup;34961;1;171
mai;artisans, commercants, chefs d'entreprise;33931;0;169
juin;cadre et profession intellectuelles sup;30141;1;204
juillet;artisans, commercants, chefs d'entreprise;29413;0;85
aout;artisans, commercants, chefs d'entreprise;25736;1;54
septembre;employes;27893;2;7
decembre;employes;29324;3;46
aout;employes;36537;0;-34
janvier;professions intermediaires;33604;1;29
juillet;employes;29706;2;-73
janvier;professions intermediaires;27569;2;-13
janvier;employes;21797;2;76
janvier;employes;24333;1;-89
aout;professions intermediaires;27873;0;-44
aout;professions intermediaires;35919;0;-83
aout;professions intermediaires;37807;0;-11
aout;professions intermediaires;27932;0;38
juillet;employes;23457;2;-17
juin;employes;33186;2;74
decembre;professions intermediaires;31739;0;-1
decembre;professions intermediaires;24666;1;-29
decembre;employes;36674;3;-98
janvier;professions intermediaires;32093;3;-18
decembre;employes;31118;1;49
janvier;employes;25875;2;-59
juin;employes;32760;0;44
aout;professions intermediaires;33143;3;-44
juin;employes;26594;3;87
janvier;employes;30647;3;49
decembre;employes;25188;2;-54
decembre;professions intermediaires;30499;3;-10
decembre;professions intermediaires;21405;2;-78
decembre;employes;29175;1;15
decembre;employes;25788;1;-92
juillet;professions intermediaires;27225;1;76
decembre;employes;34057;0;-39
aout;professions intermediaires;21187;0;75
juin;professions intermediaires;26351;0;-51
aout;employes;25335;2;88
aout;employes;25299;1;-40
juin;professions intermediaires;34072;1;29
juillet;employes;37420;2;-17
decembre;professions intermediaires;25200;2;95
decembre;employes;26937;0;-84
janvier;professions intermediaires;28630;3;-63
juin;professions intermediaires;33925;2;-99
janvier;employes;25372;2;-55
aout;professions intermediaires;32842;0;9
janvier;employes;22765;3;87
juin;employes;26671;2;-99
juin;employes;32844;0;-49
aout;professions intermediaires;37300;0;-20
juin;employes;23619;2;-19
aout;professions intermediaires;34775;1;100
juillet;employes;32900;0;0
janvier;professions intermediaires;27884;1;-90
juillet;professions intermediaires;33809;2;35
aout;employes;26875;0;54
juin;employes;25594;3;-92
decembre;employes;23839;3;-25
janvier;professions intermediaires;22418;1;33
juin;employes;32963;1;68
janvier;employes;24111;0;31
decembre;professions intermediaires;34633;1;-47
juin;professions intermediaires;26517;1;79
juillet;employes;25759;3;73
janvier;professions intermediaires;34320;1;-31
decembre;employes;22128;0;-47
juillet;professions intermediaires;35158;3;39
juin;professions intermediaires;25736;0;-50
janvier;professions intermediaires;33331;3;-48
juillet;professions intermediaires;29774;3;-33
janvier;professions intermediaires;34589;1;-55
juin;professions intermediaires;32705;1;84
decembre;employes;21580;2;-18
juin;professions intermediaires;36651;0;-49
decembre;professions intermediaires;27690;1;-39
juin;professions intermediaires;37052;3;-37
decembre;employes;24957;2;79
decembre;professions intermediaires;23448;2;66
decembre;employes;37055;3;-69
juin;employes;33126;1;-69
juin;employes;25721;2;13
juin;employes;27028;2;98
juillet;employes;31440;2;-60
juin;employes;28662;0;38
decembre;professions intermediaires;37774;1;-74
aout;professions intermediaires;30363;0;-51
juin;employes;30707;3;81
aout;employes;21723;2;-14
juillet;professions intermediaires;36045;1;-30
juillet;professions intermediaires;25537;2;-85
janvier;professions intermediaires;22507;0;-57
aout;employes;37763;3;-77
decembre;professions intermediaires;25025;2;-59
decembre;employes;33838;0;-78
janvier;professions intermediaires;21903;3;-17
decembre;employes;32495;1;95
juillet;professions intermediaires;32858;1;-53
janvier;employes;36615;3;-64
janvier;employes;29742;3;100
juin;professions intermediaires;33025;1;29
aout;professions intermediaires;26535;2;70
decembre;professions intermediaires;32037;0;85
juillet;employes;34556;0;89
juin;employes;26480;3;20
juin;employes;31782;2;85
aout;employes;28362;2;-65
juin;professions intermediaires;32147;2;-53
janvier;employes;34954;1;-21
juillet;employes;26467;3;-5
aout;professions intermediaires;21435;0;84
aout;professions intermediaires;25018;3;31
janvier;employes;25512;1;58
aout;employes;30657;3;-99
juillet;employes;29208;3;14
juillet;employes;21023;2;92
decembre;employes;30464;3;30
juin;professions intermediaires;29806;1;75
aout;employes;28877;0;-100
decembre;professions intermediaires;33492;2;-53
decembre;employes;24823;0;-73
janvier;professions intermediaires;37159;3;33
decembre;professions intermediaires;24929;2;88
janvier;professions intermediaires;31762;0;17
aout;employes;33695;3;81
janvier;professions intermediaires;29755;2;-82
juin;professions intermediaires;25139;1;-2
juin;employes;34060;2;-69
janvier;employes;34953;2;79
janvier;professions intermediaires;30519;1;35
decembre;employes;28842;2;80
juillet;employes;24950;2;65
juin;professions intermediaires;27679;1;72
juillet;professions intermediaires;30735;3;-32
decembre;employes;34722;2;72
decembre;employes;37535;3;-32
aout;employes;32898;0;-4
juin;professions intermediaires;22810;1;-68
aout;professions intermediaires;27851;1;61
decembre;professions intermediaires;25260;1;-30
juillet;professions intermediaires;37427;0;91
juillet;professions intermediaires;23505;0;53
juillet;professions intermediaires;29250;3;54
juillet;employes;28413;3;96
janvier;professions intermediaires;31935;0;23
janvier;professions intermediaires;34810;3;98
juillet;employes;23927;0;-6
aout;employes;29983;3;-37
juin;employes;34461;3;91
aout;employes;32359;2;42
juillet;professions intermediaires;29904;1;-39
janvier;employes;27852;2;-23
aout;professions intermediaires;32129;0;90
juillet;professions intermediaires;37142;0;28
juin;employes;35908;3;-31
decembre;professions intermediaires;24037;1;-34
janvier;employes;23629;2;66
janvier;professions intermediaires;24497;0;63
juin;employes;36249;0;-11
juin;employes;30123;2;24
janvier;employes;26053;3;-92
juin;professions intermediaires;27856;0;23
juin;professions intermediaires;22826;1;36
aout;employes;23738;2;36
juin;professions intermediaires;36687;3;-30
juin;professions intermediaires;30036;2;-89
janvier;professions intermediaires;28469;1;-39
juin;professions intermediaires;23372;3;-71
decembre;professions intermediaires;22249;1;29
decembre;professions intermediaires;36546;3;-14
decembre;employes;26585;1;51
janvier;employes;24850;0;63
decembre;professions intermediaires;28972;0;-94
juin;professions intermediaires;25414;3;-28
juillet;professions intermediaires;28116;3;50
juillet;professions intermediaires;37304;1;25
decembre;employes;32264;1;26
janvier;professions intermediaires;33242;3;9
juin;employes;25303;2;-87
decembre;employes;28790;1;-94
juillet;employes;29207;2;37
janvier;professions intermediaires;32050;2;43
juin;professions intermediaires;22978;2;61
janvier;professions intermediaires;29969;2;4
decembre;employes;23162;2;97
juillet;employes;31306;1;83
juin;employes;29367;3;13
juin;professions intermediaires;25538;1;-34
aout;employes;24789;2;96
aout;employes;21644;0;3
decembre;professions intermediaires;36656;2;30
juillet;professions intermediaires;21898;3;-3
